
##### Table #####,Adventure
"衝躍夏日水花，
賦予自身2回合戰意，將指定我方角色的4個魂芯轉成金色。

【戰意】：每層戰意提升30%技能效果，施展技能後增加1層，最高3層。","물보라에 몸을 던져!
 자신에게 2턴간 [전의]를 부여하고 지정된 아군 캐릭터 속성의 혼 4개를 금색으로 전환한다.

[전의]: 스킬을 시전하면 1회 중첩되고 본 캐릭터의 스킬 효과가 30% 증가한다.(최대 3회)"
"衝躍夏日水花，
移除所有金色魂芯並攻擊敵方全體($ATK:1.6)，本角色施展技能時，操作區的金色魂芯數量越多則傷害越高。","물보라에 몸을 던져!
 모든 금색혼을 제거하고 전체 적에게 기본 공격($ATK:1.6)을 가한다. 본 캐릭터가 스킬을 발동할 시, 컨트롤존에 있는 금색혼의 개수가 많을 수록 피해량이 증가한다."
,
滿額贈,만액 증정
串鮮料,꼬치 재료
原味炙烤串,꼬치구이 오리지널 맛
薄鹽吃到飽,소금 무한 제공
激醬刺身秀,소스 듬뿍 사시미
"我方回合開始時，賦予左側與右側各兩個魂芯再生；若此時我方所有角色身上再生層數合計達三層，本角色施展一次三魂技能。

【再生】：回合結束時，每層再生恢復總血量的10%，最高3層，被攻擊後解除。","아군 턴 시작 시, 좌측 및 우측 2개의 혼에 [재생]을 부여한다. 이때 아군 캐릭터의 [재생] 중첩 수 합계가 3이면 본 캐릭터는 3혼스킬을 1회 발동한다.

[재생]: 자신의 턴이 종료될 때, 1중첩 당 전체 체력의 10%를 회복하고 공격을 받으면 원상태로 돌아온다.(최대 3회)"
"泉助陣，場上我方角色施展使操作區魂芯產生變化的技能後，賦予敵方指定角色2回合易傷。

【觸發限制】：下次我方回合開始前，最多觸發3次。
【易傷】：被攻擊時，每層易傷增加30%技能效果，最高3層。","이즈미의 도움으로 전장에 있는 아군 캐릭터가 혼배열에 영향을 주는 스킬을 발동한 후 지정된 적에게 2턴간 [무방비]를 부여한다.

[발동 제한]: 다음 아군 턴 시작 전까지 최대 3회까지 발동한다.
[무방비]: 중첩될 때마다 본 캐릭터가 받게 되는 공격 스킬 효과가 30%씩 증가한다.(최대 3회)"
"點燃躁動的夏季，
疊盾我方指定角色($ARM:0.7)並賦予3回合強化，消除2個白色魂芯。

【強化】：每層強化提升本角色30%的技能效果，最高3層。","여름날의 소동, 점화!
 지정된 아군의 실드를 채우고($ARM:0.7) 3턴간 [강화]를 부여한 후 2개의 백색혼을 제거한다.

[강화]: 중첩될 때마다 본 캐릭터의 스킬 효과가 30%씩 증가한다.(최대 3회)"
"點燃躁動的夏季，
治癒我方指定角色($HEAL:1.4)並賦予3回合減傷，將4個白色魂芯轉成指定角色的魂芯。

【減傷】：被攻擊時，每層減傷降低30%技能效果，最高3層。","여름날의 소동, 점화!
 지정된 아군을 치유($HEAL:1.4)하고 3턴간 [피해 감소]를 부여한다. 4개의 백색혼을 지정된 캐릭터 속성의 혼색깔로 전환한다.

[피해 감소]: 중첩될 때마다 본 캐릭터가 받게 되는 공격 스킬 효과가 30%씩 감소한다.(최대 3회)"
"點燃躁動的夏季，
穿透攻擊敵方全體($ATK:0.5)並賦予2回合易傷，觸發金位角色的二魂技能。

【觸發限制】：下次自身回合開始前，本技能對同一個目標不會重複觸發。
【易傷】：被攻擊時，每層易傷增加30%技能效果，最高3層。","여름날의 소동, 점화!
전체 적에게 관통 공격($ATK:0.5)을 가하고 2턴간 [무방비]를 부여한 후 금속성 캐릭터의 2혼 스킬을 발동한다.

[발동 제한]: 다음 자신의 턴이 시작되기 전, 본 스킬로 인해 동일한 대상의 스킬이 중복하여 발동되지 않는다.
[무방비]: 중첩될 때마다 본 캐릭터가 받게 되는 공격 스킬 효과가 30%씩 증가한다.(최대 3회)"
,
殘風蕭蕭,불어오는 잔풍
寒風瑟瑟,불어오는 한풍
御風術,바람 저항의 술
揚風訣,양풍의 비기
飛沙走石陣,모래바람의 바위진
"每次我方角色護盾值歸零時獲得2個白色魂芯，並賦予敵人全體弱化。

【弱化】：每層弱化降低本角色30%的技能效果，最高3層。
【觸發限制】：下次自身回合開始前，本技能對同一個目標不會重複觸發。","매번 아군의 실드가 0이 될 때마다 2개의 백색혼을 얻고 적 전체에게 [약화]를 부여한다.
 
 [약화]: 중첩될 때마다 본 캐릭터의 스킬 효과가 30%씩 감소한다.(최대 3회)
 [발동제한]: 다음번 자신의 턴 시작 전까지 본 스킬은 동일한 타깃에게 중복하여 발동하지 않는다."
"每次我方角色護盾值歸零時獲得2個白色魂芯。

【觸發限制】：下次自身回合開始前，本技能對同一個目標不會重複觸發。","매번 아군 캐릭터의 실드가 0이 될 때마다 2개의 백색혼을 얻는다.
 
 [발동제한]: 다음번 자신의 턴 시작 전까지 본 스킬을 동일한 타깃에게 중복하여 발동하지 않는다."
"呼喚卷雲，賦予敵方全體2層弱化，冷卻時間7。

【弱化】：每層弱化降低本角色30%的技能效果，最高3層。","젠윈을 불러내 전체 적에게 2중첩의 [약화]를 부여한다. [CD: 7]
 
 [약화]: 중첩될 때마다 본 캐릭터의 스킬 효과가 30%씩 감소한다.(최대 3회)"
吹皺一池春水，攻擊敵方全體($ATK:0.5)。,오지랖은 나의 특기. 전체 적에게 공격($ATK:0.5)을 가한다.
吹皺一池春水，敵方全體行動冷卻值歸零，疊盾我方全體($ARM:1.6)。,오지랖은 나의 특기. 적 전체의 CD를 0으로 만들고 아군 전체의 실드를 채운다($ARM:1.6)。
"吹皺一池春水，賦予我方全體角色3回合石陣。

【石陣】敵我回合結束時，若該回合我方角色曾受到傷害，卷雲攻擊敵方全體，該回合我方角色受到的傷害越高，攻擊的傷害值越高。","오지랖은 나의 특기. 아군에게 3턴간 [바위의 진]을 부여한다.
 
 [바위의 진]: 적과 나의 턴이 끝날 때, 해당 턴에서 아군 캐릭터가 피해를 받으면 젠윈이 적 전체에게 공격을 가하고 해당 턴에서 아군 캐릭터가 받은 피해량이 높을수록 공격력도 높아진다."
殘風蕭蕭,불어오는 잔풍
寒風瑟瑟,불어오는 한풍
御風術,바람 저항의 술
揚風訣,양풍의 비기
飛沙走石陣,모래바람의 바위진
"每次我方角色護盾值歸零時獲得2個白色魂芯，並賦予敵人全體弱化。

【弱化】：每層弱化降低本角色30%的技能效果，最高3層。
【觸發限制】：下次自身回合開始前，本技能對同一個目標不會重複觸發。","매번 아군의 실드가 0이 될 때마다 2개의 백색혼을 얻고 적 전체에게 [약화]를 부여한다.
 
 [약화]: 중첩될 때마다 본 캐릭터의 스킬 효과가 30%씩 감소한다.(최대 3회)
 [발동제한]: 다음번 자신의 턴 시작 전까지 본 스킬은 동일한 타깃에게 중복하여 발동하지 않는다."
"呼喚卷雲，賦予敵方全體2層弱化，冷卻時間6。

【弱化】：每層弱化降低本角色30%的技能效果，最高3層。","젠윈을 불러내 전체 적에게 2중첩의 [약화]를 부여한다. [CD: 6]
 
 [약화]: 중첩될 때마다 본 캐릭터의 스킬 효과가 30%씩 감소한다.(최대 3회)"
"吹皺一池春水，賦予我方指定角色2回合再生，攻擊敵方全體($ATK:0.5)。

【再生】：回合結束時，每層再生恢復總血量的10%，最高3層，被攻擊後解除。","오지랖은 나의 특기. 지정된 아군에게 2턴간 [재생]을 부여하고 적 전체에게 공격($ATK:0.5)을 가한다.
 
 [재생]: 자신의 턴이 종료될 때, 1중첩 당 전체 체력의 10%를 회복하고 공격을 받으면 원상태로 돌아온다.(최대 3회)"
吹皺一池春水，敵方全體行動冷卻值歸零，疊盾我方全體($ARM:2)。,오지랖은 나의 특기. 적 전체의 CD를 0으로 만들고 아군 전체의 실드를 채운다($ARM:2)。
"吹皺一池春水，賦予我方全體角色4回合石陣。

【石陣】敵我回合結束時，若該回合我方角色曾受到傷害，卷雲攻擊敵方全體，該回合我方角色受到的傷害越高，攻擊的傷害值越高。","오지랖은 나의 특기. 아군에게 4턴간 [바위의 진]을 부여한다.
 
 [바위의 진]: 적과 나의 턴이 끝날 때, 해당 턴에서 아군 캐릭터가 피해를 받으면 젠윈이 적 전체에게 공격을 가하고 해당 턴에서 아군 캐릭터가 받은 피해량이 높을수록 공격력도 높아진다."
殘風蕭蕭,불어오는 잔풍
寒風瑟瑟,불어오는 한풍
御風術,바람 저항의 술
揚風訣,양풍의 비기
破石驚天陣,파석경천진
"每次我方角色護盾值歸零時獲得2個白色魂芯，並賦予敵人全體2回合弱化。

【弱化】：每層弱化降低本角色30%的技能效果，最高3層。
【觸發限制】：下次自身回合開始前，本技能對同一個目標不會重複觸發。","매번 아군의 실드가 0이 될 때마다 2개의 백색혼을 얻고 적 전체에게 2턴간 [약화]를 부여한다.
 
 [약화]: 중첩될 때마다 본 캐릭터의 스킬 효과가 30%씩 감소한다.(최대 3회)
 [발동제한]: 다음번 자신의 턴 시작 전까지 본 스킬은 동일한 타깃에게 중복하여 발동하지 않는다."
"呼喚卷雲，賦予敵方全體2層弱化，冷卻時間5。

【弱化】：每層弱化降低本角色30%的技能效果，最高3層。","젠윈을 불러내 전체 적에게 2중첩의 [약화]를 부여한다. [CD: 5]
 
 [약화]: 중첩될 때마다 본 캐릭터의 스킬 효과가 30%씩 감소한다.(최대 3회)"
"吹皺一池春水，賦予我方指定角色2回合再生，攻擊敵方全體($ATK:0.5)。

【再生】：回合結束時，每層再生恢復總血量的10%，最高3層，被攻擊後解除。","오지랖은 나의 특기. 지정된 아군에게 2턴간 [재생]을 부여하고 적 전체에게 공격($ATK:0.5)을 가한다.
 
 [재생]: 자신의 턴이 종료될 때, 1중첩 당 전체 체력의 10%를 회복하고 공격을 받으면 원상태로 돌아온다.(최대 3회)"
吹皺一池春水，敵方全體行動冷卻值歸零，疊盾我方全體($ARM:2.2)。,오지랖은 나의 특기. 적 전체의 CD를 0으로 만들고 아군 전체의 실드를 채운다($ARM:2.2)
"吹皺一池春水，賦予我方全體角色5回合石陣。

【石陣】敵我回合結束時，若該回合我方角色曾受到傷害，卷雲攻擊敵方全體，該回合我方角色受到的傷害越高，攻擊的傷害值越高。","오지랖은 나의 특기. 아군에게 5턴간 [바위의 진]을 부여한다.
 
 [바위의 진]: 적과 나의 턴이 끝날 때, 해당 턴에서 아군 캐릭터가 피해를 받으면 젠윈이 적 전체에게 공격을 가하고 해당 턴에서 아군 캐릭터가 받은 피해량이 높을수록 공격력도 높아진다."
殘風蕭蕭,불어오는 잔풍
寒風瑟瑟,불어오는 한풍
御風術,바람 저항의 술
揚風訣,양풍의 비기
破石驚天陣,파석경천진
"每次我方角色護盾值歸零時獲得2個白色魂芯，並賦予敵人全體2回合弱化。

【弱化】：每層弱化降低本角色30%的技能效果，最高3層。
【觸發限制】：下次自身回合開始前，本技能對同一個目標不會重複觸發。","매번 아군의 실드가 0이 될 때마다 2개의 백색혼을 얻고 적 전체에게 2턴간 [약화]를 부여한다.
 
 [약화]: 중첩될 때마다 본 캐릭터의 스킬 효과가 30%씩 감소한다.(최대 3회)
 [발동제한]: 다음번 자신의 턴 시작 전까지 본 스킬은 동일한 타깃에게 중복하여 발동하지 않는다."
"呼喚卷雲，賦予敵方全體2層弱化，冷卻時間5。

【弱化】：每層弱化降低本角色30%的技能效果，最高3層。","젠윈을 불러내 전체 적에게 2중첩의 [약화]를 부여한다. [CD: 5]
 
 [약화]: 중첩될 때마다 본 캐릭터의 스킬 효과가 30%씩 감소한다.(최대 3회)"
"吹皺一池春水，賦予我方指定角色2回合再生，攻擊敵方全體($ATK:0.5)。

【再生】：回合結束時，每層再生恢復總血量的10%，最高3層，被攻擊後解除。","오지랖은 나의 특기. 지정된 아군에게 2턴간 [재생]을 부여하고 적 전체에게 공격($ATK:0.5)을 가한다.
 
 [재생]: 자신의 턴이 종료될 때, 1중첩 당 전체 체력의 10%를 회복하고 공격을 받으면 원상태로 돌아온다.(최대 3회)"
吹皺一池春水，敵方全體行動冷卻值歸零，疊盾我方全體($ARM:2.6)。,오지랖은 나의 특기. 적 전체의 CD를 0으로 만들고 아군 전체의 실드를 채운다($ARM:2.6)
"吹皺一池春水，賦予我方全體角色7回合石陣。

【石陣】敵我回合結束時，若該回合我方角色曾受到傷害，卷雲攻擊敵方全體，該回合我方角色受到的傷害越高，攻擊的傷害值越高。","오지랖은 나의 특기. 아군에게 7턴간 [바위의 진]을 부여한다.
 
 [바위의 진]: 적과 나의 턴이 끝날 때, 해당 턴에서 아군 캐릭터가 피해를 받으면 젠윈이 적 전체에게 공격을 가하고 해당 턴에서 아군 캐릭터가 받은 피해량이 높을수록 공격력도 높아진다."
殘風蕭蕭,불어오는 잔풍
寒風瑟瑟,불어오는 한풍
御風術,바람 저항의 술
揚風訣,양풍의 비기
破石驚天陣,파석경천진
"每次我方角色護盾值歸零時獲得3個白色魂芯，並賦予敵人全體2回合弱化。

【弱化】：每層弱化降低本角色30%的技能效果，最高3層。
【觸發限制】：下次自身回合開始前，本技能對同一個目標不會重複觸發。","매번 아군의 실드가 0이 될 때마다 3개의 백색혼을 얻고 적 전체에게 2턴간 [약화]를 부여한다.
 
 [약화]: 중첩될 때마다 본 캐릭터의 스킬 효과가 30%씩 감소한다.(최대 3회)
 [발동제한]: 다음번 자신의 턴 시작 전까지 본 스킬은 동일한 타깃에게 중복하여 발동하지 않는다."
"呼喚卷雲，賦予敵方全體3層弱化，冷卻時間5。

【弱化】：每層弱化降低本角色30%的技能效果，最高3層。","젠윈을 불러내 전체 적에게 3중첩의 [약화]를 부여한다. [CD: 5]
 
 [약화]: 중첩될 때마다 본 캐릭터의 스킬 효과가 30%씩 감소한다.(최대 3회)"
"吹皺一池春水，賦予我方指定角色3回合再生，攻擊敵方全體($ATK:0.7)。

【再生】：回合結束時，每層再生恢復總血量的10%，最高3層，被攻擊後解除。","오지랖은 나의 특기. 지정된 아군에게 3턴간 [재생]을 부여하고 적 전체에게 공격($ATK:0.7)을 가한다.
 
 [재생]: 자신의 턴이 종료될 때, 1중첩 당 전체 체력의 10%를 회복하고 공격을 받으면 원상태로 돌아온다.(최대 3회)"
吹皺一池春水，敵方全體行動冷卻值歸零，疊盾我方全體($ARM:2.6)。,오지랖은 나의 특기. 적 전체의 CD를 0으로 만들고 아군 전체의 실드를 채운다($ARM:2.6)
