
##### Table #####,Adventure
h0190s3_S3_name,幽室反殺
h0190s3_P1_skillinfo,"場上角色每一層撕裂使本角色的技能效果增加10%，最高50%。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。"
h0190s3_A1_skillinfo,"貝雅塔助陣，每次敵我角色因撕裂而受到傷害時，賦予敵方全體弱化。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。
【弱化】：每層弱化降低本角色30%的技能效果，最高3層。
【觸發限制】：下次我方回合開始前，賦予弱化的效果最多觸發3次。"
h0190s3_S1_skillinfo,"捎來幸福的青鳥，
穿透攻擊指定敵方角色($ATK:1)，賦予目標撕裂並使其冷卻時間歸零。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。"
h0190s3_S2_skillinfo,"捎來幸福的青鳥，
穿透攻擊敵方全體($ATK:0.8)。"
h0190s3_S3_skillinfo,"捎來幸福的青鳥，
穿透攻擊指定敵方角色($ATK:2)並賦予4回合撕裂。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。"
h0190s4_P1_name,撕裂羽刃
h0190s4_A1_name,青黑羽瀑
h0190s4_S1_name,飛羽
h0190s4_S2_name,驅魘羽刃
h0190s4_S3_name,幽室反殺
h0190s4_P1_skillinfo,"場上角色每一層撕裂使本角色的技能效果增加10%，最高70%。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。"
h0190s4_A1_skillinfo,"貝雅塔助陣，每次敵我角色因撕裂而受到傷害時，賦予敵方全體弱化。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。
【弱化】：每層弱化降低本角色30%的技能效果，最高3層。
【觸發限制】：下次我方回合開始前，賦予弱化的效果最多觸發3次。"
h0190s4_S1_skillinfo,"捎來幸福的青鳥，
穿透攻擊指定敵方角色($ATK:1)，賦予目標撕裂並使其冷卻時間歸零。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。"
h0190s4_S2_skillinfo,"捎來幸福的青鳥，
穿透攻擊敵方全體($ATK:1)，賦予自身與敵方全體撕裂。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。"
h0190s4_S3_skillinfo,"捎來幸福的青鳥，
穿透攻擊指定敵方角色($ATK:2)並賦予4回合撕裂。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。"
h0190s5_P1_name,撕裂羽刃
h0190s5_A1_name,青黑羽瀑
h0190s5_S1_name,匕刺
h0190s5_S2_name,展翅殛刑
h0190s5_S3_name,囚籠絕殺
h0190s5_P1_skillinfo,"場上角色每一層撕裂使本角色的技能效果增加10%，最高80%。
每次敵我角色因撕裂而受到傷害時，賦予敵方全體2回合弱化。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。
【弱化】：每層弱化降低本角色30%的技能效果，最高3層。
【觸發限制】：下次我方回合開始前，賦予弱化的效果最多觸發3次。"
h0190s5_A1_skillinfo,"貝雅塔助陣，每次敵我角色因撕裂而受到傷害時，賦予敵方全體2回合弱化，並將右側一個非黑色魂芯轉為有撕裂的黑色魂芯。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。
【弱化】：每層弱化降低本角色30%的技能效果，最高3層。
【觸發限制】：下次我方回合開始前，此效果最多觸發3次。"
h0190s5_S1_skillinfo,"捎來幸福的青鳥，
穿透攻擊指定敵方角色($ATK:1)，賦予目標撕裂並使其冷卻時間歸零。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。"
h0190s5_S2_skillinfo,"捎來幸福的青鳥，
穿透攻擊敵方全體($ATK:1)，賦予自身與敵方全體3回合撕裂。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。"
h0190s5_S3_skillinfo,"捎來幸福的青鳥，
穿透攻擊指定敵方角色($ATK:2.5)並賦予4回合撕裂，若目標身上有撕裂，則技能係數提升50%並額外賦予目標3回合易傷。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。
【易傷】：被攻擊時，每層易傷提升30%技能效果，最高3層。"
h0190s5_r1_P1_name,撕裂羽刃
h0190s5_r1_A1_name,青黑羽瀑
h0190s5_r1_S1_name,匕刺
h0190s5_r1_S2_name,展翅殛刑
h0190s5_r1_S3_name,囚籠絕殺
h0190s5_r1_P1_skillinfo,"場上角色每一層撕裂使本角色的技能效果增加10%，最高80%。
每次敵我角色因撕裂而受到傷害時，賦予敵方全體2回合弱化。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。
【弱化】：每層弱化降低本角色30%的技能效果，最高3層。
【觸發限制】：下次我方回合開始前，賦予弱化的效果最多觸發3次。"
h0190s5_r1_A1_skillinfo,"貝雅塔助陣，每次敵我角色因撕裂而受到傷害時，賦予敵方全體2回合弱化，並將右側一個非黑色魂芯轉為有撕裂的黑色魂芯。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。
【弱化】：每層弱化降低本角色30%的技能效果，最高3層。
【觸發限制】：下次我方回合開始前，此效果最多觸發3次。"
h0190s5_r1_S1_skillinfo,"捎來幸福的青鳥，
穿透攻擊指定敵方角色($ATK:1)，賦予目標撕裂並使其冷卻時間歸零。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。"
h0190s5_r1_S2_skillinfo,"捎來幸福的青鳥，
穿透攻擊敵方全體($ATK:1.2)，賦予自身與敵方全體3回合撕裂。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。"
h0190s5_r1_S3_skillinfo,"捎來幸福的青鳥，
穿透攻擊指定敵方角色($ATK:2.7)並賦予4回合撕裂，若目標身上有撕裂，則技能係數提升50%並額外賦予目標3回合2層易傷。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。
【易傷】：被攻擊時，每層易傷提升30%技能效果，最高3層。"
h0190s5_r2_P1_name,撕裂羽刃
h0190s5_r2_A1_name,青黑羽瀑
h0190s5_r2_S1_name,匕刺
h0190s5_r2_S2_name,展翅殛刑
h0190s5_r2_S3_name,囚籠絕殺
h0190s5_r2_P1_skillinfo,"場上角色每一層撕裂使本角色的技能效果增加15%，最高90%。
每次敵我角色因撕裂而受到傷害時，賦予敵方全體4回合弱化。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。
【弱化】：每層弱化降低本角色30%的技能效果，最高3層。
【觸發限制】：下次我方回合開始前，賦予弱化的效果最多觸發3次。"
h0190s5_r2_A1_skillinfo,"貝雅塔助陣，每次敵我角色因撕裂而受到傷害時，賦予敵方全體4回合弱化，並將右側一個非黑色魂芯轉為有撕裂的黑色魂芯。 

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。 
【弱化】：每層弱化降低本角色30%的技能效果，最高3層。 
【觸發限制】：下次我方回合開始前，此效果最多觸發3次。"
h0190s5_r2_S1_skillinfo,"捎來幸福的青鳥，
穿透攻擊指定敵方角色($ATK:1.2)，賦予目標撕裂並使其冷卻時間歸零。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。"
h0190s5_r2_S2_skillinfo,"捎來幸福的青鳥，
穿透攻擊敵方全體($ATK:1.2)，賦予自身與敵方全體3回合撕裂。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。"
h0190s5_r2_S3_skillinfo,"捎來幸福的青鳥，
穿透攻擊指定敵方角色($ATK:2.7)並賦予4回合撕裂，若目標身上有撕裂，則技能係數提升50%並額外賦予目標3回合2層易傷。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。
【易傷】：被攻擊時，每層易傷提升30%技能效果，最高3層。"
h0190s5_a3_P1_name,渴血扮裝
h0190s5_a3_A1_name,幽羽夜宴
h0190s5_a3_S1_name,蝠翼撕扯
h0190s5_a3_S2_name,南瓜處刑
h0190s5_a3_S3_name,棺墓血舞
h0190s5_a3_P1_skillinfo,"場上角色每一層撕裂使本角色的技能效果增加10%，最高80%。
每次敵我角色因撕裂而受到傷害時，賦予敵方全體2回合弱化。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。
【弱化】：每層弱化降低本角色30%的技能效果，最高3層。
【觸發限制】：下次我方回合開始前，賦予弱化的效果最多觸發3次。"
h0190s5_a3_A1_skillinfo,"貝雅塔助陣，每次敵我角色因撕裂而受到傷害時，賦予敵方全體2回合弱化，並將右側一個非黑色魂芯轉為有撕裂的黑色魂芯。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。
【弱化】：每層弱化降低本角色30%的技能效果，最高3層。
【觸發限制】：下次我方回合開始前，此效果最多觸發3次。"
h0190s5_a3_S1_skillinfo,"用血妝點荒誕夜，
穿透攻擊指定敵方角色($ATK:1)，賦予目標撕裂並使其冷卻時間歸零。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。"
h0190s5_a3_S2_skillinfo,"用血妝點荒誕夜，
穿透攻擊敵方全體($ATK:1)，賦予自身與敵方全體3回合撕裂。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。"
h0190s5_a3_S3_skillinfo,"用血妝點荒誕夜，
穿透攻擊指定敵方角色($ATK:2.5)並賦予4回合撕裂，若目標身上有撕裂，則技能係數提升50%並額外賦予目標3回合易傷。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。
【易傷】：被攻擊時，每層易傷提升30%技能效果，最高3層。"
h0190s5_a3_r1_P1_name,渴血扮裝
h0190s5_a3_r1_A1_name,幽羽夜宴
h0190s5_a3_r1_S1_name,蝠翼撕扯
h0190s5_a3_r1_S2_name,南瓜處刑
h0190s5_a3_r1_S3_name,棺墓血舞
h0190s5_a3_r1_P1_skillinfo,"場上角色每一層撕裂使本角色的技能效果增加10%，最高80%。
每次敵我角色因撕裂而受到傷害時，賦予敵方全體2回合弱化。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。
【弱化】：每層弱化降低本角色30%的技能效果，最高3層。
【觸發限制】：下次我方回合開始前，賦予弱化的效果最多觸發3次。"
h0190s5_a3_r1_A1_skillinfo,"貝雅塔助陣，每次敵我角色因撕裂而受到傷害時，賦予敵方全體2回合弱化，並將右側一個非黑色魂芯轉為有撕裂的黑色魂芯。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。
【弱化】：每層弱化降低本角色30%的技能效果，最高3層。
【觸發限制】：下次我方回合開始前，此效果最多觸發3次。"
h0190s5_a3_r1_S1_skillinfo,"用血妝點荒誕夜，
穿透攻擊指定敵方角色($ATK:1)，賦予目標撕裂並使其冷卻時間歸零。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。"
h0190s5_a3_r1_S2_skillinfo,"用血妝點荒誕夜，
穿透攻擊敵方全體($ATK:1.2)，賦予自身與敵方全體3回合撕裂。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。"
h0190s5_a3_r1_S3_skillinfo,"用血妝點荒誕夜，
穿透攻擊指定敵方角色($ATK:2.7)並賦予4回合撕裂，若目標身上有撕裂，則技能係數提升50%並額外賦予目標3回合2層易傷。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。
【易傷】：被攻擊時，每層易傷提升30%技能效果，最高3層。"
h0190s5_a3_r2_P1_name,渴血扮裝
h0190s5_a3_r2_A1_name,幽羽夜宴
h0190s5_a3_r2_S1_name,蝠翼撕扯
h0190s5_a3_r2_S2_name,南瓜處刑
h0190s5_a3_r2_S3_name,棺墓血舞
h0190s5_a3_r2_P1_skillinfo,"場上角色每一層撕裂使本角色的技能效果增加15%，最高90%。
每次敵我角色因撕裂而受到傷害時，賦予敵方全體4回合弱化。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。
【弱化】：每層弱化降低本角色30%的技能效果，最高3層。
【觸發限制】：下次我方回合開始前，賦予弱化的效果最多觸發3次。"
h0190s5_a3_r2_A1_skillinfo,"貝雅塔助陣，每次敵我角色因撕裂而受到傷害時，賦予敵方全體4回合弱化，並將右側一個非黑色魂芯轉為有撕裂的黑色魂芯。 

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。 
【弱化】：每層弱化降低本角色30%的技能效果，最高3層。 
【觸發限制】：下次我方回合開始前，此效果最多觸發3次。"
h0190s5_a3_r2_S1_skillinfo,"用血妝點荒誕夜，
穿透攻擊指定敵方角色($ATK:1.2)，賦予目標撕裂並使其冷卻時間歸零。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。"
h0190s5_a3_r2_S2_skillinfo,"用血妝點荒誕夜，
穿透攻擊敵方全體($ATK:1.2)，賦予自身與敵方全體3回合撕裂。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。"
h0190s5_a3_r2_S3_skillinfo,"用血妝點荒誕夜，
穿透攻擊指定敵方角色($ATK:2.7)並賦予4回合撕裂，若目標身上有撕裂，則技能係數提升50%並額外賦予目標3回合2層易傷。

【撕裂】：施展技能後，每層撕裂失去現有10%血量，最高3層。
【易傷】：被攻擊時，每層易傷提升30%技能效果，最高3層。"
t0188s3_P1_name,端正儀態
t0188s3_A1_name,特別助演
t0188s3_S1_name,暖場秀：雅之形
t0188s3_S2_name,序幕曲：櫻之夢
t0188s3_S3_name,謝幕劇：千花嬉遊
t0188s3_P1_skillinfo,"本角色預設姿態為細雪。
我方回合開始時，根據本角色的姿態，造成不同的效果；
細雪：白位角色施展一魂技能。
煦陽：金位角色施展一魂技能。
千夜：黑位角色施展一魂技能。

【細雪】：我方角色的技能係數提升5%。
【煦陽】：金位同伴技能係數提升，數值為此效果當前的回合數乘以10%。
【千夜】：黑位同伴技能係數提升，數值為此效果當前的回合數乘以10%。"
t0188s3_A1_skillinfo,千雪助陣，場上我方角色的技能係數提升10%。
t0188s3_S1_skillinfo,"佳人心海底針，
疊盾我方全體($ARM:0.5)，回到細雪姿態。

【細雪】：我方角色的技能係數提升5%。"
t0188s3_S2_skillinfo,"佳人心海底針，
治癒我方首位($HEAL:0.4)，進入煦陽姿態3回合。

【煦陽】：金位同伴技能係數提升，數值為此效果當前的回合數乘以10%。"
t0188s3_S3_skillinfo,"佳人心海底針，
治癒我方全體($HEAL:1)，將右側4個非黑色魂芯轉為黑色，進入千夜姿態3回合。

【千夜】：黑位同伴技能係數提升，數值為此效果當前的回合數乘以10%。"
t0188s4_P1_name,端正儀態
t0188s4_A1_name,特別助演
t0188s4_S1_name,暖場秀：雅之形
t0188s4_S2_name,序幕曲：櫻之夢
t0188s4_S3_name,謝幕劇：千花嬉遊
t0188s4_P1_skillinfo,"本角色預設姿態為細雪。
我方回合開始時，根據本角色的姿態，造成不同的效果；
細雪：白位角色施展一魂技能。
煦陽：金位角色施展一魂技能。
千夜：黑位角色施展一魂技能。

【細雪】：我方角色的技能係數提升5%。
【煦陽】：金位同伴技能係數提升，數值為此效果當前的回合數乘以10%。
【千夜】：黑位同伴技能係數提升，數值為此效果當前的回合數乘以10%。"
t0188s4_A1_skillinfo,千雪助陣，場上我方角色的技能係數提升10%。
